"id_sample","id_sensor","value","date_ref"
"28449",48,"20.08","2021-08-03 00:15:00"
"28503",48,"20.08","2021-08-03 00:30:00"
"28557",48,"20.08","2021-08-03 00:45:00"
"28611",48,"20.08","2021-08-03 01:00:00"
"28665",48,"20.08","2021-08-03 01:15:00"
"28719",48,"20.08","2021-08-03 01:30:00"
"28773",48,"20.07","2021-08-03 01:45:00"
"28827",48,"20.07","2021-08-03 02:00:00"
"28881",48,"20.07","2021-08-03 02:15:00"
"28935",48,"20.07","2021-08-03 02:30:00"
"28989",48,"20.07","2021-08-03 02:45:00"
"29043",48,"20.07","2021-08-03 03:00:00"
"29097",48,"20.07","2021-08-03 03:15:00"
"29151",48,"20.08","2021-08-03 03:30:00"
"29205",48,"20.08","2021-08-03 03:45:00"
"29259",48,"20.08","2021-08-03 04:00:00"
"29313",48,"20.08","2021-08-03 04:15:00"
"29367",48,"20.08","2021-08-03 04:30:00"
"29421",48,"20.08","2021-08-03 04:45:00"
"29475",48,"20.08","2021-08-03 05:00:00"
"29529",48,"20.08","2021-08-03 05:15:00"
"29583",48,"20.08","2021-08-03 05:30:00"
"29637",48,"20.08","2021-08-03 05:45:00"
"29691",48,"20.07","2021-08-03 06:00:00"
"29745",48,"20.07","2021-08-03 06:15:00"
"29799",48,"20.07","2021-08-03 06:30:00"
"29853",48,"20.07","2021-08-03 06:45:00"
"29907",48,"20.07","2021-08-03 07:00:00"
"29961",48,"20.07","2021-08-03 07:15:00"
"30015",48,"20.07","2021-08-03 07:30:00"
